GID,fwi_90th,dmc_90th,dc_90th,isi_90th,bui_90th,ffmc_90th
2011_455,0.42890753560986683,1.5599927719310753,10.753985098592928,4.860693195948121e-4,2.1327756586099027,22.912404265793725
2011_495,0.8869715290009361,2.3604704295297276,44.853202715245786,0.15832206451336991,4.171946155800692,48.95550404975626
2011_498,0.9594814569910539,2.5355724064529057,38.499956773082445,0.20730216158718465,4.287023922163948,51.08927115936247
2011_507,1.7626830264423745,3.1622207438080174,41.60611952633163,0.46971076354078467,5.31084346143518,61.333339293938124
2011_513,0.6528790364030569,1.9624338811116009,36.69962928923602,0.086493394496301,3.129282028185616,44.66247138349274
2011_568,3.046539875897935,4.639933450720445,39.39037394409182,0.7430180329287582,7.168403047773761,72.51270608720765
2011_725,NA,NA,NA,NA,NA,NA
2011_727,7.296564543073022,10.993817912605579,64.74909951171881,1.4314070071361593,15.21563783918862,80.94055780010046
2011_728,0.4950497876760715,1.615551381222047,23.715602844238298,0.03574924375346254,2.44566096464932,39.337734380937206
2011_730,11.824361940140287,16.528385936963105,86.84383724365242,2.3165234370715195,21.88468988965305,84.90379025641741
2012_1041,NA,NA,NA,NA,NA,NA
2012_1043,NA,NA,NA,NA,NA,NA
2012_1753,NA,NA,NA,NA,NA,NA
2012_1782,NA,NA,NA,NA,NA,NA
2012_724,NA,NA,NA,NA,NA,NA
2012_734,NA,NA,NA,NA,NA,NA
2012_745,0.25523668311213793,0.8260606045135085,12.42347678333632,0.05442434241352151,1.2594039225491902,41.02046350020974
2012_776,0.5948682712772588,1.649350487659703,28.958095835170845,0.0939935308763824,2.83807214264922,45.16107724445819
2013_1183,1.3906539860969136,2.8435680049189473,26.59789493408206,0.5835393880881653,4.487150940820571,65.90570634401068
2013_1184,0.8251188850431465,2.4110326333621988,23.95522177124026,0.2450018567332346,3.9206766026651003,52.371166758549286
2013_929,2.5668947005985063,4.59330619724382,40.7065205134315,0.4122445728822203,6.887316540252271,58.806158728400305
2014_1657,0.006530761036135912,0.02182727428390942,0.9512138061523483,1.3117187651043029e-4,0.03265372161920765,19.406206600980838
2014_2246,0.09516103171694906,0.27346002087010096,4.574711785888682,0.004147263315201558,0.47571211348201986,29.805535304453876
2014_2247,0.01848939675525238,0.05253399320993656,1.2388421936035197,2.770549028660464e-4,0.09244362762670476,21.22851648014573
2014_2248,0.36077294024977324,1.2965966216067821,10.77947137451173,0.004880133704689639,1.7943036442402605,30.040770575024403
2014_2249,0.08594833296559987,0.2677425661327237,4.841168929726927,7.092044238743679e-4,0.42964636211059953,24.27076254622041
2015_1136,1.1394466595650965,2.6883645564295326,25.84223065072924,0.4984006236694087,4.2668080645665665,60.71546413449836
2015_1140,0.8322819371270891,2.292875405360765,23.92298405809865,0.3772218506014774,3.6986885961614497,57.394272883390265
2015_1153,NA,NA,NA,NA,NA,NA
2015_1178,0.6672449943398345,2.0310690094115413,18.643829815220528,0.09113717385412744,3.188311349484687,44.38327610560899
2015_1984,2.902732961002775,4.615900875786787,31.529097753906278,0.8399917128541815,6.758235575882637,74.51172282299942
2016_1167,0.22146855220402123,0.5998829609789218,18.142652567097315,0.002671002055363228,1.1046407741624615,28.187741135889162
2016_1171,0.6320210540781045,3.040959458141499,15.52082060819455,0.07513691509334275,3.159919147094242,43.68388514143948
2016_693,0.908381441420814,3.383382753817544,16.329454016113303,0.2255833003292618,4.170647577148743,51.97097402058953
2017_2252,0.8261254760217236,2.3569156199173467,21.272340148925803,0.2712654406616054,3.6684752755219447,53.67377463340668
2017_2545,0.44899879321906233,1.3393051641197409,8.157911865234398,0.5119827247370851,1.899142626057547,59.97664240757352
2017_2883,0.4595886077247623,1.4123014804137695,16.11876306824373,0.006533061787691103,2.285590274210385,32.140455939503134
2017_3692,0.7644136918993073,1.8468999143719889,27.485003234127205,0.542386730176947,3.20963843299918,61.300270324538424
2018_1731,0.7045417278333663,1.8523983563032136,34.9658071012734,0.12990741579426462,3.250594422170944,47.44962955218911
2018_1821,0.45584176222123585,1.3718923030698578,16.12775500488282,0.024043898237909592,2.24376692138352,36.54971488061625
2018_2101,0.5687708478700518,1.7780551510778377,15.792570044461117,0.03959308072160693,2.774873474991443,36.480342925901866
2018_2807,NA,NA,NA,NA,NA,NA
2018_2808,0.30364648468190514,0.8116934786157819,12.356238244628923,0.2055882106529035,1.3943151856602618,50.59200756115267
2018_2810,2.4785901733241427,4.450884459374255,34.04309647329971,0.485199149135073,6.6025293175629916,60.6875588406606
2018_2811,0.5774099660021376,1.8708677453151974,13.221642120361336,0.027562488234881135,2.790009146461518,36.57322880429214
2018_403,1.4734691282531815,2.713892386678256,47.39738896948583,0.5989722844517134,4.593816146978925,64.7425443711862
2018_598,0.6813405444384939,2.001154814026008,20.811613494873065,0.19127886288776683,3.104834724334415,50.124059531437496
2018_802,0.5316804335661808,1.5877967672515134,17.915311285400403,0.03638388890405214,2.5996001209628306,37.776692305943456
2019_1518,0.24551574803265366,0.8904939903337027,7.589015539550789,0.007784378319435606,1.2211961346707607,26.54497210904992
2019_1520,NA,NA,NA,NA,NA,NA
2019_748,2.9925320835567524,4.852524695792743,35.2693599650777,0.6516125896081486,7.2211019743139175,67.78687250109608
2019_768,2.1017377690276073,3.8704310545759464,30.61929521149026,0.5361123113937999,5.830231742779315,63.14292922303977
2019_833,NA,NA,NA,NA,NA,NA
2019_834,NA,NA,NA,NA,NA,NA
2020_358,0.31184081835532895,1.0370428607749504,9.6902346042104,0.003055378107276302,1.555405860234487,29.00320592310322
2020_525,1.8840027860049764,3.5874905653985496,29.49058222764105,0.5893487771775522,5.314482649266858,67.2133740047662
2020_530,NA,NA,NA,NA,NA,NA
2020_532,NA,NA,NA,NA,NA,NA
2021_1169,2.582326730294168,4.829172350644433,25.671977040135594,0.7252548436512786,6.537751101296299,71.1537315518124
2021_1204,5.4615252886318535,7.683924886085107,90.8752721985407,0.7257220064625474,12.576839031382054,71.91022158679444
2021_1303,NA,NA,NA,NA,NA,NA
2021_1321,0.7356673866371116,2.326798229742646,17.812548840332042,0.09831938075118761,3.5076619200462207,44.64395477551744
2021_1353,1.651621994114346,3.6761293003749866,22.356288184964793,0.3789619990638775,5.213071705686416,57.21560377953456
2021_1484,0.3649202946944971,1.1865108215768991,11.789872003173844,0.21406854663969246,1.8024496238731933,51.5324920939325
2021_1619,2.210284010265237,4.996025431351006,20.397432179388773,0.3096151639038425,6.371566688157356,54.892816731733795
2021_1742,4.121392675688218,5.641462536877269,52.446602140523815,0.9638245232586365,8.887134892407362,77.1764971073821
2021_1890,3.0186786332682214,5.766485602977373,24.368893977436294,0.6727212425962119,7.242861573048321,69.32579885821251
2021_1898,0.7393258292605347,2.4321562615702437,17.50711681082589,0.04093684649349808,3.609353474898591,39.47217267951352
2021_1988,0.5055384449195708,1.6433188744076417,16.730529870605483,0.02329789534726534,2.4842225053234466,37.51883369028618
2021_2012,3.173210323488941,5.225759642679147,36.41543162330055,0.6825800011633112,7.504621069478793,70.79700706824121
2021_2306,0.6872949029719096,2.0662163596735716,17.061390541168002,0.17207081206392125,3.195603595535244,49.28534814920527
2021_2312,2.343819318552909,4.064013902263202,67.81148016276535,0.6192546123330264,6.473168165729213,66.25109584626782
2021_2313,4.484334527972473,6.433216784998711,78.22966456273059,0.682240447765689,10.640916411528899,70.00527173389393
2021_2314,1.1728975438416787,2.589004258506825,37.07701313039395,0.5728768912746723,4.358665735361024,65.21510813788508
2021_2316,0.5478848366802083,1.8843800767310055,11.845925924325137,0.12612134722074858,2.6036806500390473,46.38790049295109
2021_2319,3.223740563383579,5.180580004434897,42.93658969494172,0.6668306455019387,8.063957437057564,70.36528067286953
2021_2321,0.6890010785759138,2.4097671195116055,16.442509358474116,0.1535576646282668,3.21703285246333,48.336872124393786
2021_2322,NA,NA,NA,NA,NA,NA
2021_2326,NA,NA,NA,NA,NA,NA
2021_297,0.34461988943929067,1.5033560577398142,11.133187491953905,0.007083385849343689,1.7130108089883396,31.153140429621725
2023_159,3.000440454730978,4.977844824832415,29.986413265863014,0.7364052629640387,7.0357655362074345,71.56110644141552
2023_1614,1.5469325685884623,3.986820907890475,19.72277531127931,0.15398630455047504,5.296821592698607,47.128150607767125
2023_1627,3.7114239424465856,5.838437108579619,47.610864209913174,0.6405579090479738,8.847149268585659,68.9852250944882
2023_1633,0.6102455128024656,1.8413511848465034,23.318626159667982,0.15502734367425433,2.917989514698201,48.79556640611024
2023_175,3.5519205402056597,5.533529772057568,36.303033456600446,0.8224829653199524,8.01309339402973,74.15725107575608
2023_177,0.8493809130436206,2.4055009447722684,23.355062175410506,0.26609800500229985,3.8235719583304917,53.573751431048656
2023_201,1.4889624165885396,3.5207620924285035,21.228357551405164,0.2977940507949127,5.360625916387465,54.5839954442103
2024_646,0.22268828878952443,0.7274661139886361,5.192689068603531,0.07243097729784913,1.0708761502076332,41.769378421309334
2024_647,0.4330174115573542,1.2580658969736942,11.588277026367205,0.2866746447744657,1.9437899442232645,53.355881521258866
2024_651,NA,NA,NA,NA,NA,NA
